alcohol_pct,brand,container_type,hierarchy_subtype,hierarchy_type,name,price,short_pack_size,short_pack_size_num,short_volume,standard vol,supplier_id,type,total oz,cost per oz,oz of alcohol per dollar
5.40,SixPoint,CAN,lager,domestic,Sixpoint The Crisp,30.86,12 pack,12,12oz,12,536,domestic,144,0.21,0.25
4.50,Tecate,CAN,pale lager,imported,Tecate,25.79,12 pack,12,12oz,12,210,imported,144,0.18,0.25
4.60,Kona,CAN,pale lager,domestic,Kona Longboard Island Lager,13.19,6 pack,6,12oz,12,809,domestic,72,0.18,0.25
5.00,Woodchuck,BOTTLE,,cider,Woodchuck Amber Cider,14.35,6 pack,6,12oz,12,210,cider,72,0.20,0.25
4.90,Sapporo,CAN,,imported,Sapporo Premium Beer,4.69,1,1,24oz,24,229,imported,24,0.20,0.25
4.70,Newcastle,BOTTLE,brown ale,imported,Newcastle Brown Ale,53.99,24 pack,24,12oz,12,210,imported,288,0.19,0.25
4.00,Corona,BOTTLE,lager,domestic,Corona Premier,11.49,6 pack,6,12oz,12,849,domestic,72,0.16,0.25
5.00,Heineken,CAN,pale lager,imported,Heineken,4.79,1,1,24oz,24,229,imported,24,0.20,0.25
6.00,Makku,CAN,,,Blueberry Makku,68.99,24 pack,24,12oz,12,698,,288,0.24,0.25
5.00,,CAN,pilsner,domestic,Five Boroughs Brewing Pilsner,14.38,6 pack,6,12oz,12,536,domestic,72,0.20,0.25
4.75,Samuel Adams,BOTTLE,lager,domestic,Samuel Adams Boston Lager,13.67,6 pack,6,12oz,12,809,domestic,72,0.19,0.25
5.00,,CAN,pilsner,domestic,Five Boroughs Brewing Pilsner,14.39,6 pack,6,12oz,12,809,domestic,72,0.20,0.25
5.90,Left Hand,BOTTLE,,imported,Left Hand Milk Stout,33.99,12 pack,12,12oz,12,210,imported,144,0.24,0.25
5.90,Left Hand,BOTTLE,,imported,Left Hand Milk Stout,67.99,24 pack,24,12oz,12,210,imported,288,0.24,0.25
5.20,Brooklyn Brewery,BOTTLE,lager,domestic,Brooklyn Lager,14.99,6 pack,6,12oz,12,229,domestic,72,0.21,0.25
5.20,SixPoint,CAN,ale,domestic,Sixpoint Sweet Action,14.99,6 pack,6,12oz,12,229,domestic,72,0.21,0.25
5.20,Shock Top,BOTTLE,fruit,domestic,Shock Top Honey Crisp Apple Wheat,14.99,6 pack,6,12oz,12,210,domestic,72,0.21,0.25
7.80,Lord Hobo Brewing,CAN,IPA,domestic,Lord Hobo Boom Sauce,19.99,4 pack,4,16oz,16,536,domestic,64,0.31,0.25
4.50,Stella Artois,BOTTLE,,cider,Stella Artois Cidre,12.98,6 pack,6,12oz,12,210,cider,72,0.18,0.25
4.50,Champion,CAN,,,Champion Shower Beer,12.99,6 pack,6,12oz,12,698,,72,0.18,0.25
4.50,BON & VIV Spiked Seltzer,CAN,,hard seltzer,BON & VIV Spiked Seltzer Classic,12.99,6 pack,6,12oz,12,849,hard seltzer,72,0.18,0.25
4.50,BON & VIV Spiked Seltzer,CAN,,hard seltzer,BON & VIV Spiked Seltzer Prickly Pear,12.99,6 pack,6,12oz,12,849,hard seltzer,72,0.18,0.25
5.40,Weihenstephaner,BOTTLE,lager,imported,Weihenstephaner Original Lager,15.59,6 pack,6,12oz,12,809,imported,72,0.22,0.25
5.40,Weihenstephaner,BOTTLE,hefeweizen,imported,Weihenstephaner Hefeweissbier,15.59,6 pack,6,12oz,12,809,imported,72,0.22,0.25
5.10,Magic Hat,BOTTLE,pale ale,domestic,Magic Hat #9,58.96,24 pack,24,12oz,12,210,domestic,288,0.20,0.25
5.10,Brooklyn Brewery,BOTTLE,pilsner,domestic,Brooklyn Pilsner,58.96,24 pack,24,12oz,12,536,domestic,288,0.20,0.25
5.10,Magic Hat,BOTTLE,pale ale,domestic,Magic Hat #9,58.97,24 pack,24,12oz,12,536,domestic,288,0.20,0.25
5.10,Brooklyn Brewery,BOTTLE,pilsner,domestic,Brooklyn Pilsner,58.97,24 pack,24,12oz,12,210,domestic,288,0.20,0.25
5.70,Stone,CAN,ale,domestic,Stone Ripper Pale Ale,32.98,12 pack,12,12oz,12,536,domestic,144,0.23,0.25
6.20,Lagunitas,BOTTLE,IPA,domestic,Lagunitas IPA,2.99,1,1,12oz,12,698,domestic,12,0.25,0.25
6.20,SixPoint,CAN,IPA,domestic,Sixpoint Bengali Tiger,2.99,1,1,12oz,12,698,domestic,12,0.25,0.25
5.70,Stone,CAN,ale,domestic,Stone Ripper Pale Ale,32.99,12 pack,12,12oz,12,536,domestic,144,0.23,0.25
5.20,Brooklyn Brewery,KEG,lager,domestic,Brooklyn Lager,139.99,1,1,5.23gal,669,210,domestic,669.44,0.21,0.25
5.00,Asahi,BOTTLE,ale,imported,Asahi Super Dry,14.49,6 pack,6,12oz,12,229,imported,72,0.20,0.25
5.00,Grolsch,BOTTLE,lager,imported,Grolsch Premium Lager,14.49,6 pack,6,12oz,12,210,imported,72,0.20,0.25
5.00,Angry Orchard,BOTTLE,,cider,Angry Orchard Seasonal,14.49,6 pack,6,12oz,12,210,cider,72,0.20,0.25
5.00,White Claw,CAN,,hard seltzer,White Claw Hard Seltzer Mango,14.49,6 pack,6,12oz,12,229,hard seltzer,72,0.20,0.25
5.00,Southern Tier,CAN,pilsner,domestic,Southern Tier Pilsner Lager,14.49,6 pack,6,12oz,12,229,domestic,72,0.20,0.25
5.00,Truly Hard Seltzer,CAN,,domestic,Truly Hard Seltzer Wild Berry,14.49,6 pack,6,12oz,12,229,domestic,72,0.20,0.25
5.00,White Claw,CAN,,hard seltzer,White Claw Hard Seltzer Ruby Grapefruit,14.49,6 pack,6,12oz,12,229,hard seltzer,72,0.20,0.25
5.00,White Claw,CAN,,hard seltzer,White Claw Hard Seltzer Ruby Grapefruit,14.49,6 pack,6,12oz,12,229,hard seltzer,72,0.20,0.25
5.00,White Claw,CAN,,hard seltzer,White Claw Hard Seltzer Black Cherry,14.49,6 pack,6,12oz,12,229,hard seltzer,72,0.20,0.25
4.00,SixPoint,CAN,,domestic,Sixpoint Jammer,28.99,15 pack,15,12oz,12,536,domestic,180,0.16,0.25
4.90,Anchor,BOTTLE,,domestic,Anchor Steam,28.42,12 pack,12,12oz,12,210,domestic,144,0.20,0.25
4.65,Lagunitas,BOTTLE,IPA,domestic,Lagunitas Daytime IPA,13.49,6 pack,6,12oz,12,229,domestic,72,0.19,0.25
3.50,Heineken,BOTTLE,light lager,imported,Heineken Light,20.33,12 pack,12,12oz,12,210,imported,144,0.14,0.25
4.30,Dos Equis,BOTTLE,lager,imported,Dos Equis XX Lager,12.49,6 pack,6,12oz,12,849,imported,72,0.17,0.25
3.50,Heineken,BOTTLE,light lager,imported,Heineken Light,20.34,12 pack,12,12oz,12,536,imported,144,0.14,0.25
5.50,Kelso,CAN,pilsner,domestic,Kelso Pilsner,15.99,6 pack,6,12oz,12,536,domestic,72,0.22,0.25
5.50,Cigar City Brewing,CAN,,,Cigar City Mixed Pack,31.99,12 pack,12,12oz,12,849,,144,0.22,0.25
8.00,La Chouffe,BOTTLE,ale,imported,La Chouffe Golden Ale,14.49,4 pack,4,11.2oz,11.2,849,imported,44.8,0.32,0.25
3.50,Heineken,BOTTLE,light lager,imported,Heineken Light,20.39,12 pack,12,12oz,12,809,imported,144,0.14,0.25
5.80,Bell's Brewery,BOTTLE,ale,domestic,Bell's Oberon Ale,16.90,6 pack,6,12oz,12,210,domestic,72,0.23,0.25
4.80,Bass,BOTTLE,pale ale,imported,Bass Pale Ale,13.99,6 pack,6,12oz,12,849,imported,72,0.19,0.25
4.80,Pacifico,BOTTLE,,imported,Pacifico Clara,27.98,12 pack,12,12oz,12,536,imported,144,0.19,0.25
4.80,Peak Organic,CAN,IPA,domestic,Peak Organic Autumn IPA,13.99,6 pack,6,12oz,12,849,domestic,72,0.19,0.25
4.80,Pacifico,BOTTLE,,imported,Pacifico Clara,27.99,12 pack,12,12oz,12,210,imported,144,0.19,0.25
4.80,Harpoon,BOTTLE,,cider,Harpoon Craft Apple Cider,55.99,24 pack,24,12oz,12,210,cider,288,0.19,0.25
5.00,Woodchuck,BOTTLE,,cider,Woodchuck Granny Smith Cider,14.59,6 pack,6,12oz,12,210,cider,72,0.20,0.25
5.30,Greenport Harbor,BOTTLE,ale,domestic,Greenport Harbor Ale,15.49,6 pack,6,12oz,12,229,domestic,72,0.22,0.25
5.00,Crispin Cider,CAN,,cider,Crispin Original Cider,12.99,4 pack,4,16oz,16,210,cider,64,0.20,0.25
4.50,Stella Artois,BOTTLE,,cider,Stella Artois Cidre,13.16,6 pack,6,12oz,12,536,cider,72,0.18,0.25
4.40,Modelo Especial,CAN,,imported,Modelo Especial,4.29,1,1,24oz,24,229,imported,24,0.18,0.25
4.20,Miller,CAN,,domestic,Miller Lite,12.29,6 pack,6,12oz,12,536,domestic,72,0.17,0.25
4.60,Corona,CAN,lager,imported,Corona Extra,4.49,1,1,24oz,24,229,imported,24,0.19,0.25
4.90,Anchor,BOTTLE,,domestic,Anchor Steam,14.35,6 pack,6,12oz,12,210,domestic,72,0.20,0.25
4.50,BON & VIV Spiked Seltzer,CAN,,hard seltzer,BON & VIV Spiked Seltzer Grapefruit,13.18,6 pack,6,12oz,12,536,hard seltzer,72,0.18,0.25
5.80,Bell's Brewery,BOTTLE,ale,domestic,Bell's Oberon Ale,16.99,6 pack,6,12oz,12,536,domestic,72,0.24,0.25
5.80,Bell's Brewery,BOTTLE,ale,domestic,Bell's Amber Ale,16.99,6 pack,6,12oz,12,536,domestic,72,0.24,0.25
5.80,Bell's Brewery,BOTTLE,ale,domestic,Bell's Seasonal,16.99,6 pack,6,12oz,12,210,domestic,72,0.24,0.25
5.80,Bell's Brewery,BOTTLE,ale,domestic,Bell's Seasonal,16.99,6 pack,6,12oz,12,210,domestic,72,0.24,0.25
4.50,BON & VIV Spiked Seltzer,CAN,,hard seltzer,BON & VIV Spiked Seltzer Grapefruit,13.19,6 pack,6,12oz,12,809,hard seltzer,72,0.18,0.25
5.10,Brooklyn Brewery,BOTTLE,pilsner,domestic,Brooklyn Pilsner,29.95,12 pack,12,12oz,12,210,domestic,144,0.21,0.25
5.10,Brooklyn Brewery,BOTTLE,pilsner,domestic,Brooklyn Pilsner,29.96,12 pack,12,12oz,12,536,domestic,144,0.21,0.25
5.60,Whale's Tale,BOTTLE,english pale ale,domestic,Cisco Whale's Tale Pale Ale,32.90,12 pack,12,12oz,12,210,domestic,144,0.23,0.25
5.00,Stella Artois,BOTTLE,lager,imported,Stella Artois,4.49,1,1,22oz,22,229,imported,22,0.20,0.24
5.10,Peroni,BOTTLE,ale,imported,Peroni Nastro Azzurro,13.99,6 pack,6,11.2oz,11.2,229,imported,67.2,0.21,0.24
5.10,Magic Hat,BOTTLE,pale ale,domestic,Magic Hat #9,14.99,6 pack,6,12oz,12,229,domestic,72,0.21,0.24
5.10,Downeast,CAN,,cider,Downeast Original Blend Cider,14.99,6 pack,6,12oz,12,849,cider,72,0.21,0.24
5.10,Brooklyn Brewery,BOTTLE,pilsner,domestic,Brooklyn Pilsner,14.99,6 pack,6,12oz,12,849,domestic,72,0.21,0.24
5.10,Brooklyn Brewery,BOTTLE,pilsner,domestic,Brooklyn Pilsner,14.99,6 pack,6,12oz,12,229,domestic,72,0.21,0.24
5.10,Peak Organic,BOTTLE,pale ale,domestic,Peak Organic Pale Ale,14.99,6 pack,6,12oz,12,229,domestic,72,0.21,0.24
5.60,Whale's Tale,BOTTLE,english pale ale,domestic,Cisco Whale's Tale Pale Ale,32.92,12 pack,12,12oz,12,536,domestic,144,0.23,0.24
5.10,Session,BOTTLE,lager,domestic,Session Premium Lager,59.99,24 pack,24,12oz,12,536,domestic,288,0.21,0.24
4.75,Samuel Adams,BOTTLE,lager,domestic,Samuel Adams Boston Lager,13.98,6 pack,6,12oz,12,210,domestic,72,0.19,0.24
4.50,,BOTTLE,,,Moody Tongue Brewing Company Peeled Grapefruit Pilsner,52.99,24 pack,24,12oz,12,698,,288,0.18,0.24
4.40,Modelo Especial,BOTTLE,,imported,Modelo Especial,25.91,12 pack,12,12oz,12,210,imported,144,0.18,0.24
5.60,Flying Dog,BOTTLE,,domestic,Flying Dog Dogtoberfest,16.49,6 pack,6,12oz,12,210,domestic,72,0.23,0.24
5.60,Victory Brewing Company,BOTTLE,lager,domestic,Victory Festbier,16.49,6 pack,6,12oz,12,210,domestic,72,0.23,0.24
4.75,Samuel Adams,BOTTLE,lager,domestic,Samuel Adams Boston Lager,13.99,6 pack,6,12oz,12,229,domestic,72,0.19,0.24
4.40,Modelo Especial,BOTTLE,,imported,Modelo Especial,25.92,12 pack,12,12oz,12,536,imported,144,0.18,0.24
5.00,Austin Eastciders,CAN,,cider,Austin Eastciders Variety Pack,58.97,24 pack,24,12oz,12,536,cider,288,0.20,0.24
5.00,White Claw,CAN,,hard seltzer,White Claw Hard Seltzer Black Cherry,58.97,24 pack,24,12oz,12,536,hard seltzer,288,0.20,0.24
6.10,Speakeasy,BOTTLE,ale,domestic,Speakeasy Prohibition Ale,17.99,6 pack,6,12oz,12,210,domestic,72,0.25,0.24
4.40,Modelo Especial,BOTTLE,,imported,Modelo Especial,12.99,6 pack,6,12oz,12,229,imported,72,0.18,0.24
4.40,Modelo Especial,BOTTLE,,imported,Modelo Especial,12.99,6 pack,6,12oz,12,849,imported,72,0.18,0.24
4.40,Modelo Especial,CAN,,imported,Modelo Especial,12.99,6 pack,6,12oz,12,849,imported,72,0.18,0.24
4.40,Modelo Especial,CAN,,imported,Modelo Especial,12.99,6 pack,6,12oz,12,536,imported,72,0.18,0.24
4.40,Yuengling,BOTTLE,lager,domestic,Yuengling Lager,12.99,6 pack,6,12oz,12,536,domestic,72,0.18,0.24
4.40,Founders Brewing Co.,CAN,,domestic,Founders Brewing Solid Gold Premium Lager,25.99,12 pack,12,12oz,12,536,domestic,144,0.18,0.24
4.70,Red Stripe,BOTTLE,lager,imported,Red Stripe Jamaica Lager,25.93,12 pack,12,11.2oz,11.2,210,imported,134.4,0.19,0.24
4.70,Red Stripe,BOTTLE,lager,imported,Red Stripe Jamaica Lager,25.94,12 pack,12,11.2oz,11.2,536,imported,134.4,0.19,0.24
4.90,Anchor,BOTTLE,,domestic,Anchor Steam,14.49,6 pack,6,12oz,12,229,domestic,72,0.20,0.24
4.90,Oskar Blues,CAN,IPA,domestic,Oskar Blues Pinner Throwback IPA,14.49,6 pack,6,12oz,12,229,domestic,72,0.20,0.24
4.70,Red Stripe,BOTTLE,lager,imported,Red Stripe Jamaica Lager,12.98,6 pack,6,11.2oz,11.2,210,imported,67.2,0.19,0.24
5.40,Blue Moon,BOTTLE,seasonal,domestic,Blue Moon Seasonal,15.99,6 pack,6,12oz,12,210,domestic,72,0.22,0.24
5.40,Weihenstephaner,BOTTLE,hefeweizen,imported,Weihenstephaner Hefeweissbier,15.99,6 pack,6,12oz,12,849,imported,72,0.22,0.24
4.70,Red Stripe,BOTTLE,lager,imported,Red Stripe Jamaica Lager,12.99,6 pack,6,11.2oz,11.2,229,imported,67.2,0.19,0.24
4.70,Red Stripe,BOTTLE,lager,imported,Red Stripe Jamaica Lager,12.99,6 pack,6,11.2oz,11.2,849,imported,67.2,0.19,0.24
4.70,Smirnoff Ice,BOTTLE,,flavored,Smirnoff Ice Original,12.99,6 pack,6,11.2oz,11.2,849,flavored,67.2,0.19,0.24
5.00,Heineken,CAN,pale lager,imported,Heineken,20.99,12 pack,12,8.5oz,8.5,210,imported,102,0.21,0.24
4.50,Tecate,BOTTLE,pale lager,imported,Tecate,26.69,12 pack,12,12oz,12,210,imported,144,0.19,0.24
5.20,Brooklyn Brewery,KEG,,kegs,Brooklyn Lager Keg,424.99,1,1,15.5gal,1984,210,kegs,1984,0.21,0.24
5.00,Beck's,BOTTLE,,imported,Beck's,59.48,24 pack,24,12oz,12,210,imported,288,0.21,0.24
5.00,Beck's,BOTTLE,,imported,Beck's,59.49,24 pack,24,12oz,12,536,imported,288,0.21,0.24
6.80,Collective Arts,CAN,ale,domestic,Collective Arts Ransack The Universe,17.98,4 pack,4,16oz,16,536,domestic,64,0.28,0.24
4.50,Sol,BOTTLE,lager,imported,Sol,24.99,12 pack,12,11.2oz,11.2,210,imported,134.4,0.19,0.24
6.80,Montauk,CAN,IPA,domestic,Montauk Juicy IPA,17.99,4 pack,4,16oz,16,849,domestic,64,0.28,0.24
6.80,Montauk,CAN,IPA,domestic,Montauk Juicy IPA,17.99,4 pack,4,16oz,16,849,domestic,64,0.28,0.24
4.70,Blue Point Brewing Company,BOTTLE,seasonal,domestic,Blue Point Seasonal Ale,13.99,6 pack,6,12oz,12,849,domestic,72,0.19,0.24
5.20,Ommegang,BOTTLE,ale,domestic,Ommegang Witte,15.49,6 pack,6,12oz,12,229,domestic,72,0.22,0.24
5.20,Magic Hat,BOTTLE,,domestic,Magic Hat Vamplifier,15.49,6 pack,6,12oz,12,210,domestic,72,0.22,0.24
4.90,Anchor,BOTTLE,,domestic,Anchor Steam,58.41,24 pack,24,12oz,12,210,domestic,288,0.20,0.24
5.40,,CAN,,,Monkless Belgian Ales Shepplekofeggan Witbier,42.99,12 pack,12,16oz,16,698,,192,0.22,0.24
5.40,SixPoint,KEG,,kegs,Sixpoint The Crisp Sixtel Kegs,149.99,1,1,5.23gal,669,210,kegs,669.44,0.22,0.24
4.60,Blue Point Brewing Company,BOTTLE,ale,domestic,Blue Point Blueberry Ale,54.98,24 pack,24,12oz,12,210,domestic,288,0.19,0.24
4.60,Corona,CAN,lager,imported,Corona Extra,13.75,6 pack,6,12oz,12,210,imported,72,0.19,0.24
5.00,Ciderboys,BOTTLE,,cider,Ciderboys First Press,14.95,6 pack,6,12oz,12,210,cider,72,0.21,0.24
5.00,Ciderboys,BOTTLE,,cider,Ciderboys Cranberry Road,14.95,6 pack,6,12oz,12,210,cider,72,0.21,0.24
5.00,Ciderboys,BOTTLE,,cider,Ciderboys Raspberry Smash,14.95,6 pack,6,12oz,12,210,cider,72,0.21,0.24
4.60,Corona,CAN,lager,imported,Corona Extra,13.76,6 pack,6,12oz,12,536,imported,72,0.19,0.24
5.00,White Claw,CAN,,hard seltzer,White Claw Hard Seltzer Mango,3.99,1,1,19.2oz,19.2,849,hard seltzer,19.2,0.21,0.24
5.00,White Claw,CAN,,hard seltzer,White Claw Hard Seltzer Black Cherry,3.99,1,1,19.2oz,19.2,849,hard seltzer,19.2,0.21,0.24
5.00,White Claw,CAN,,hard seltzer,White Claw Hard Seltzer Black Cherry,3.99,1,1,19.2oz,19.2,849,hard seltzer,19.2,0.21,0.24
8.00,Champion Brewing Company,CAN,,,Champion Brewing Company Hogwaller Scramble Stout,3.99,1,1,12oz,12,698,,12,0.33,0.24
4.40,Kona,BOTTLE,ale,domestic,Kona Big Wave Golden Ale,13.18,6 pack,6,12oz,12,536,domestic,72,0.18,0.24
5.00,Beck's,BOTTLE,,imported,Beck's,29.96,12 pack,12,12oz,12,210,imported,144,0.21,0.24
5.00,Beck's,BOTTLE,,imported,Beck's,29.97,12 pack,12,12oz,12,536,imported,144,0.21,0.24
4.40,Spoetzl Brewery,BOTTLE,amber ale,domestic,Shiner Bock,13.19,6 pack,6,12oz,12,809,domestic,72,0.18,0.24
4.40,Kona,BOTTLE,ale,domestic,Kona Big Wave Golden Ale,13.19,6 pack,6,12oz,12,809,domestic,72,0.18,0.24
4.80,Bass,BOTTLE,pale ale,imported,Bass Pale Ale,14.39,6 pack,6,12oz,12,809,imported,72,0.20,0.24
5.00,Angry Orchard,BOTTLE,,cider,Angry Orchard Crisp Apple,14.99,6 pack,6,12oz,12,229,cider,72,0.21,0.24
5.00,Austin Eastciders,CAN,,cider,Austin Eastciders Pineapple Cider,14.99,6 pack,6,12oz,12,849,cider,72,0.21,0.24
5.00,Austin Eastciders,CAN,,cider,Austin Eastciders Pineapple Cider,14.99,6 pack,6,12oz,12,229,cider,72,0.21,0.24
5.00,Austin Eastciders,CAN,,cider,Austin Eastciders Pineapple Cider,14.99,6 pack,6,12oz,12,849,cider,72,0.21,0.24
5.00,Heineken,CAN,pale lager,imported,Heineken,14.99,6 pack,6,12oz,12,210,imported,72,0.21,0.24
5.00,Asahi,BOTTLE,ale,imported,Asahi Super Dry,14.99,6 pack,6,12oz,12,809,imported,72,0.21,0.24
5.00,Woodchuck,BOTTLE,,cider,Woodchuck Amber Cider,14.99,6 pack,6,12oz,12,849,cider,72,0.21,0.24
5.00,Austin Eastciders,CAN,,cider,Austin Eastcider's Rosé Dry Cider,14.99,6 pack,6,12oz,12,849,cider,72,0.21,0.24
5.00,DuClaw Brewing Co,CAN,,,DuClaw Brewing Co. BitBeer Lager,14.99,6 pack,6,12oz,12,698,,72,0.21,0.24
5.00,Austin Eastciders,CAN,,cider,Austin Eastciders Spiced Cider,14.99,6 pack,6,12oz,12,849,cider,72,0.21,0.24
5.00,Austin Eastciders,CAN,,cider,Austin Eastciders Spiced Cider,14.99,6 pack,6,12oz,12,849,cider,72,0.21,0.24
5.00,SixPoint,CAN,pale ale,domestic,SixPoint Sweet Action Pale Ale,14.99,6 pack,6,12oz,12,849,domestic,72,0.21,0.24
5.00,White Claw,CAN,,hard seltzer,White Claw Hard Seltzer Lime,14.99,6 pack,6,12oz,12,229,hard seltzer,72,0.21,0.24
5.00,Austin Eastciders,CAN,,cider,Austin Eastciders Texas Brut Superdry Cider,14.99,6 pack,6,12oz,12,849,cider,72,0.21,0.24
5.00,Brooklyn Brewery,BOTTLE,ale,domestic,Brooklyn Summer Ale,14.99,6 pack,6,12oz,12,849,domestic,72,0.21,0.24
4.00,,CAN,,,Jack's Abby Craft Lagers Blood Orange Wheat,15.99,6 pack,6,16oz,16,698,,96,0.17,0.24
6.00,Boomerang,CAN,,,Mayflower Brewing Company Boomerang Hoppy Pale Ale,15.99,4 pack,4,16oz,16,698,,64,0.25,0.24
6.00,Burial Beer Company,CAN,IPA,domestic,Burial Beer Hawkbill India IPA,17.99,6 pack,6,12oz,12,536,domestic,72,0.25,0.24
6.00,JuneShine Hard Kombucha,CAN,,hard seltzer,Juneshine Midnight Painkiller Hard Kombucha,17.99,6 pack,6,12oz,12,849,hard seltzer,72,0.25,0.24
6.00,JuneShine Hard Kombucha,CAN,,hard seltzer,Juneshine Midnight Painkiller Hard Kombucha,17.99,6 pack,6,12oz,12,536,hard seltzer,72,0.25,0.24
6.00,JuneShine Hard Kombucha,CAN,,flavored,Juneshine Hard Kombucha Acai Berry,17.99,6 pack,6,12oz,12,849,flavored,72,0.25,0.24
6.00,,CAN,cooler,domestic,JuneShine Hard Kombucha Acai Berry,17.99,6 pack,6,12oz,12,536,domestic,72,0.25,0.24
6.00,,CAN,lager,domestic,Five Boroughs Brewing Hoppy Lager,17.99,6 pack,6,12oz,12,536,domestic,72,0.25,0.24
9.00,Allagash,BOTTLE,ale,domestic,Allagash Tripel,17.99,4 pack,4,12oz,12,809,domestic,48,0.37,0.24
4.00,Foster's,CAN,lager,imported,Foster's Lager,24.99,6 pack,6,25oz,25,210,imported,150,0.17,0.24
5.00,Kirin Ichiban,BOTTLE,lager,imported,Kirin Ichiban,29.99,12 pack,12,12oz,12,210,imported,144,0.21,0.24
5.00,Angry Orchard,BOTTLE,,cider,Angry Orchard Green Apple,29.99,12 pack,12,12oz,12,210,cider,144,0.21,0.24
5.00,Angry Orchard,BOTTLE,,cider,Angry Orchard Green Apple,59.98,24 pack,24,12oz,12,210,cider,288,0.21,0.24
5.00,Ciderboys,BOTTLE,,cider,Ciderboys First Press,29.99,12 pack,12,12oz,12,210,cider,144,0.21,0.24
5.00,Angry Orchard,BOTTLE,,cider,Angry Orchard Seasonal,29.99,12 pack,12,12oz,12,210,cider,144,0.21,0.24
5.00,Austin Eastciders,CAN,,cider,Austin Eastciders Variety Pack,29.99,12 pack,12,12oz,12,536,cider,144,0.21,0.24
5.00,Austin Eastciders,CAN,,cider,Austin Eastciders Sangria Cider,29.99,12 pack,12,12oz,12,536,cider,144,0.21,0.24
5.00,Blue Point Brewing Company,CAN,pilsner,domestic,Blue Point Pinstripe Pils,29.99,12 pack,12,12oz,12,536,domestic,144,0.21,0.24
5.00,Ciderboys,BOTTLE,,cider,Ciderboys Cranberry Road,29.99,12 pack,12,12oz,12,210,cider,144,0.21,0.24
5.00,Ciderboys,BOTTLE,,cider,Ciderboys Raspberry Smash,29.99,12 pack,12,12oz,12,210,cider,144,0.21,0.24
6.50,Goose Island,BOTTLE,,domestic,Goose Island Sofie,38.99,12 pack,12,12oz,12,536,domestic,144,0.27,0.24
7.00,Ballast Point,CAN,IPA,domestic,Ballast Point Sculpin IPA,41.99,12 pack,12,12oz,12,210,domestic,144,0.29,0.24
5.00,Heineken,BOTTLE,pale lager,imported,Heineken,44.99,18 pack,18,12oz,12,536,imported,216,0.21,0.24
5.00,Asahi,BOTTLE,ale,imported,Asahi Super Dry,59.99,24 pack,24,12oz,12,210,imported,288,0.21,0.24
5.00,Angry Orchard,BOTTLE,,cider,Angry Orchard Seasonal,59.99,24 pack,24,12oz,12,210,cider,288,0.21,0.24
5.00,White Claw,CAN,,hard seltzer,White Claw Hard Seltzer Mango,59.99,24 pack,24,12oz,12,536,hard seltzer,288,0.21,0.24
5.50,Cisco Brewers,BOTTLE,,domestic,Cisco Summer,65.99,24 pack,24,12oz,12,210,domestic,288,0.23,0.24
7.00,Ballast Point,BOTTLE,IPA,domestic,Ballast Point Grapefruit Sculpin IPA,83.99,24 pack,24,12oz,12,210,domestic,288,0.29,0.24
5.00,Stella Artois,BOTTLE,lager,imported,Stella Artois,4.59,1,1,22oz,22,849,imported,22,0.21,0.24
4.90,Hoegaarden,BOTTLE,,imported,Hoegaarden,29.46,12 pack,12,12oz,12,210,imported,144,0.20,0.24
4.90,Hoegaarden,BOTTLE,,imported,Hoegaarden,29.47,12 pack,12,12oz,12,536,imported,144,0.20,0.24
4.90,Hoegaarden,BOTTLE,,imported,Hoegaarden,29.47,12 pack,12,12oz,12,536,imported,144,0.20,0.24
5.80,Coney Island,BOTTLE,,flavored,Coney Island Hard Root Beer,17.49,6 pack,6,12oz,12,210,flavored,72,0.24,0.24
5.30,Samuel Adams,BOTTLE,american pale ale,domestic,Samuel Adams Seasonal,15.99,6 pack,6,12oz,12,210,domestic,72,0.22,0.24
5.30,Goose Island,BOTTLE,ale,domestic,Goose Island Winter Ale,15.99,6 pack,6,12oz,12,229,domestic,72,0.22,0.24
5.30,Samuel Adams,BOTTLE,fruit,domestic,Samuel Adams Cherry Wheat,15.99,6 pack,6,12oz,12,210,domestic,72,0.22,0.24
4.80,Harpoon,BOTTLE,,cider,Harpoon Craft Apple Cider,28.99,12 pack,12,12oz,12,210,cider,144,0.20,0.24
4.30,Dos Equis,BOTTLE,lager,imported,Dos Equis XX Lager,12.99,6 pack,6,12oz,12,229,imported,72,0.18,0.24
5.60,Bell's Brewery,BOTTLE,,domestic,Bell's Porter,16.99,6 pack,6,12oz,12,536,domestic,72,0.24,0.24
5.60,Montauk,CAN,ale,domestic,Montauk Summer Ale,16.99,6 pack,6,12oz,12,210,domestic,72,0.24,0.24
5.60,Victory Brewing Company,BOTTLE,lager,domestic,Victory Festbier,16.99,6 pack,6,12oz,12,536,domestic,72,0.24,0.24
5.60,Carolina Brewery,BOTTLE,IPA,domestic,Flagship IPA,16.99,6 pack,6,12oz,12,210,domestic,72,0.24,0.24
4.90,Anchor,BOTTLE,pale lager,domestic,Anchor California Lager,59.49,24 pack,24,12oz,12,210,domestic,288,0.21,0.24
5.10,Magic Hat,BOTTLE,seasonal,domestic,Magic Hat #9,15.49,6 pack,6,12oz,12,210,domestic,72,0.22,0.24
5.10,Session,BOTTLE,lager,domestic,Session Premium Lager,30.99,12 pack,12,12oz,12,536,domestic,144,0.22,0.24
